Timestamp,Region,Energy_Price,Energy_Demand,5min_Raise_Demand,5min_Lower_Demand,5min_Raise_Price,5min_Lower_Price
2018-06-01 13:30:00,SA1,85.0891,1140.79,45,40,14.49,0.19
2018-06-01 13:35:00,SA1,84.62448,1118.81,51,40,18.89,0.19
2018-06-01 13:40:00,SA1,84.61149,1105.85,51,40,18.89,0.19
2018-06-01 13:45:00,SA1,85.51699,1128.6,51,40,18.89,0.19
2018-06-01 13:50:00,SA1,88.99999,1134.27,61,40,16.602,0.19
2018-06-01 13:55:00,SA1,87.09992,1136.24,58.25,40,18.40009,0.19
2018-06-01 14:00:00,SA1,94.92393,1182.14,61,40,17.5,0.19
2018-06-01 14:05:00,SA1,96.01155,1191.72,61,29,16.46947,0.19
2018-06-01 14:10:00,SA1,118.70916,1213.11,61,40,27.01944,0.5
2018-06-01 14:15:00,SA1,106.95837,1219.82,61,40,18.99,0.19
2018-06-01 14:20:00,SA1,88.80046,1230.58,61,40,18.89,0.19
2018-06-01 14:25:00,SA1,89.72957,1238.51,47.93,40,15.77042,0.19
2018-06-01 14:30:00,SA1,89.24724,1225.4,46.7,40,16.25275,0.19
2018-06-01 14:35:00,SA1,89.72743,1235.17,61,40,17.5,0.19
2018-06-01 14:40:00,SA1,88.77197,1205.46,61,40,18.89,0.19
2018-06-01 14:45:00,SA1,95.2272,1216.23,61,40,18.29508,0.19
2018-06-01 14:50:00,SA1,94.61978,1205.26,61,40,18.89,0.19
2018-06-01 14:55:00,SA1,106.31626,1237.24,61,40,21.12376,0.19
2018-06-01 15:00:00,SA1,117.58417,1260.59,74.7,40,25.09602,0.19
2018-06-01 15:05:00,SA1,89,1284.18,61,40,14.9,0.19
2018-06-01 15:10:00,SA1,92.81193,1290.59,61,40,17.5,0.19
2018-06-01 15:15:00,SA1,94.42479,1305.87,61,40,18.25018,0.19
2018-06-01 15:20:00,SA1,93.74179,1357.43,61,40,17.5,0.19
2018-06-01 15:25:00,SA1,92.8833,1336.68,61,40,17.43674,0.19
2018-06-01 15:30:00,SA1,89,1359.21,61,40,14.9,0.15
2018-06-01 15:35:00,SA1,89.00015,1356.37,61,29.93,14.9,0.19
2018-06-01 15:40:00,SA1,108.82586,1336.97,61,40,30,0.19
2018-06-01 15:45:00,SA1,110.70458,1370.15,61,40,30.03,0.19
2018-06-01 15:50:00,SA1,109.24789,1343.4,61,40,30,0.19
2018-06-01 15:55:00,SA1,110.66834,1356.55,61,40,30,0.19
2018-06-01 16:00:00,SA1,110.09522,1363.45,61,40,30,0.19
2018-06-01 16:05:00,SA1,93.15836,1381.16,61,40,19.96482,0.19
2018-06-01 16:10:00,SA1,91.39,1382.3,61,40,18.25008,0.19
2018-06-01 16:15:00,SA1,92.47558,1413.71,61,40,18.89,0.19
2018-06-01 16:20:00,SA1,91.39,1424.69,61,40,17.5,0.19
2018-06-01 16:25:00,SA1,106.9541,1457.95,61,40,28.94425,0.19
2018-06-01 16:30:00,SA1,113.58983,1447.21,61,40,30.52254,0.19
2018-06-01 16:35:00,SA1,111.55447,1462.24,61,40,30,0.19
2018-06-01 16:40:00,SA1,114.31296,1477.4,61,40,30.03,0.19
2018-06-01 16:45:00,SA1,114.77953,1482.39,61,40,30.03,0.19
2018-06-01 16:50:00,SA1,115.4073,1508.1,61,40,30.46266,0.19
2018-06-01 16:55:00,SA1,121.12467,1517,59,40,32.57007,0.19
2018-06-01 17:00:00,SA1,122.30555,1521.6,59,40,33.3057,0.19
2018-06-01 17:05:00,SA1,122.36085,1570.06,61,40,39.19393,0.19
2018-06-01 17:10:00,SA1,123.64799,1595.31,59,40,34.64814,0.19
2018-06-01 17:15:00,SA1,124.28883,1609.91,59,40,35.28855,0.19
2018-06-01 17:20:00,SA1,156.80244,1627.05,59,40,64.22977,0.19
2018-06-01 17:25:00,SA1,154.14122,1635.87,59,40,54.84,0.19
2018-06-01 17:30:00,SA1,173.51491,1653.53,59,40,66.67344,0.19
2018-06-01 17:35:00,SA1,238.90274,1664.96,59,40,100,0.19
2018-06-01 17:40:00,SA1,349.98,1776.59,59,40,100,0.19
2018-06-01 17:45:00,SA1,349.98,1776.64,59,40,100,0.19
2018-06-01 17:50:00,SA1,376.12329,1789.33,58.15,40,100,0.19
2018-06-01 17:55:00,SA1,253.18026,1816.65,59,40,100,0.19
2018-06-01 18:00:00,SA1,349.98,1842,59,40,100,0.19
2018-06-01 18:05:00,SA1,156.70373,1856.7,59,40,53.40998,0.19
2018-06-01 18:10:00,SA1,171.85975,1853.59,59,40,64.70856,0.19
2018-06-01 18:15:00,SA1,139.19543,1875.48,59,40,39.91471,0.19
2018-06-01 18:20:00,SA1,143.28167,1898.08,59,40,41.53406,0.19
2018-06-01 18:25:00,SA1,139.82106,1900.97,59,40,47.97106,0.19
2018-06-01 18:30:00,SA1,139.83115,1904.1,59,40,47.98115,0.19
2018-06-01 18:35:00,SA1,156.01104,1901.62,59,40,53.40998,0.19
2018-06-01 18:40:00,SA1,143.32943,1898.72,59,40,48,0.19
2018-06-01 18:45:00,SA1,135.91862,1881.54,59,40,46.02944,0.19
2018-06-01 18:50:00,SA1,127.74434,1896.74,59,40,38.74414,0.19
2018-06-01 18:55:00,SA1,124.02,1880.82,59,40,35.02015,0.19
2018-06-01 19:00:00,SA1,124.66302,1901.14,59,40,35.66317,0.19
2018-06-01 19:05:00,SA1,127.67517,1878.7,59,40,32.57021,0.19
2018-06-01 19:10:00,SA1,126.07296,1861.74,59,40,32.57021,0.19
2018-06-01 19:15:00,SA1,123.96393,1851.1,59,40,31.65949,0.19
2018-06-01 19:20:00,SA1,123.96036,1852.39,59,40,34.96051,0.19
2018-06-01 19:25:00,SA1,123.4575,1860.04,59,40,34.45729,0.19
2018-06-01 19:30:00,SA1,122.67298,1839.02,59,40,33.67313,0.19
2018-06-01 19:35:00,SA1,123.16208,1852.41,59,40,33.71166,0.19
2018-06-01 19:40:00,SA1,121.37402,1819.9,61,40,34.94027,0.19
2018-06-01 19:45:00,SA1,120.09999,1800.96,61,40,33.15578,0.19
2018-06-01 19:50:00,SA1,126.00085,1811.42,59.51,40,37.501,0.19
2018-06-01 19:55:00,SA1,138.14861,1824.08,59,40,49.14876,0.45
2018-06-01 20:00:00,SA1,136.99985,1802.96,59,40,47.78005,0.19
2018-06-01 20:05:00,SA1,342.98358,1796.76,57.51,40,100,0.19
2018-06-01 20:10:00,SA1,344.72188,1805.52,57.8,40,100,0.19
2018-06-01 20:15:00,SA1,342.91122,1797.57,56.3,40,55,0.19
2018-06-01 20:20:00,SA1,331.49379,1800.65,56.18,40,30,0.19
2018-06-01 20:25:00,SA1,163.11872,1808.2,59,40,30,0.19
2018-06-01 20:30:00,SA1,126.44158,1804.77,59,40,30,0.19
2018-06-01 20:35:00,SA1,142.45759,1810.51,59,40,33.3209,0.19
2018-06-01 20:40:00,SA1,137.00411,1769.49,59,40,37.84839,0.19
2018-06-01 20:45:00,SA1,119.00027,1740.21,59,40,30,0.19
2018-06-01 20:50:00,SA1,119.49293,1744.71,59,40,30,0.19
2018-06-01 20:55:00,SA1,119.55385,1754.11,59,40,30,0.19
2018-06-01 21:00:00,SA1,119.55385,1750.38,59,40,30,0.19
2018-06-01 21:05:00,SA1,125.25498,1744.01,70.17,40,30,0.19
2018-06-01 21:10:00,SA1,122.58743,1715.03,81,40,30,0.19
2018-06-01 21:15:00,SA1,122.57584,1711.16,81,40,30,0.19
2018-06-01 21:20:00,SA1,121.9217,1687.06,81,40,30,0.19
2018-06-01 21:25:00,SA1,116.70271,1686.86,81,40,26.01742,0.19
2018-06-01 21:30:00,SA1,118.2832,1698.44,81,40,25.96,0.19
2018-06-01 21:35:00,SA1,133.49369,1680.39,81,40,28.46916,0.19
2018-06-01 21:40:00,SA1,125.1285,1641.11,81,40,29.09506,0.19
2018-06-01 21:45:00,SA1,130.6048,1638.17,81,40,27.43699,0.19
2018-06-01 21:50:00,SA1,130.01001,1639.69,61,40,14.59999,0.19
2018-06-01 21:55:00,SA1,111.20655,1624.87,61,40,13.84,0.19
2018-06-01 22:00:00,SA1,109.48164,1617.87,61,40,13.84,0.19
2018-06-01 22:05:00,SA1,202.31,1612.32,81,40,65.11795,0.19
2018-06-01 22:10:00,SA1,179.85897,1617.56,81,40,57.22835,0.19
2018-06-01 22:15:00,SA1,176.97527,1585.85,81,40,48,0.19
2018-06-01 22:20:00,SA1,150.50829,1569.01,81,40,34,0.19
2018-06-01 22:25:00,SA1,123.16449,1552.27,81,40,30,0.19
2018-06-01 22:30:00,SA1,115.04596,1493.64,81,40,30,0.19
2018-06-01 22:35:00,SA1,127.10158,1553,81,40,31.69139,0.19
2018-06-01 22:40:00,SA1,121.38,1496.41,81,40,30.48677,0.19
2018-06-01 22:45:00,SA1,118.62326,1503.2,81,40,30,0.19
2018-06-01 22:50:00,SA1,116.91072,1463.06,81,40,30,0.19
2018-06-01 22:55:00,SA1,116.79404,1458.55,81,40,30,0.19
2018-06-01 23:00:00,SA1,115.52342,1431.59,81,40,30,0.19
2018-06-01 23:05:00,SA1,121.78216,1425.7,81,40,30.15567,0.19
2018-06-01 23:10:00,SA1,122.62765,1446.45,81,40,30,0.19
2018-06-01 23:15:00,SA1,349.95,1441.52,81,40,30,0.19
2018-06-01 23:20:00,SA1,317.44414,1431.37,81,40,30,0.19
2018-06-01 23:25:00,SA1,136.65469,1427.91,81,40,30,0.19
2018-06-01 23:30:00,SA1,115.44273,1441.88,81,40,30,0.19
2018-06-01 23:35:00,SA1,349.98,1628.04,81,40,24.97,0.19
2018-06-01 23:40:00,SA1,349.95,1637.59,81,40,24.97,0.19
2018-06-01 23:45:00,SA1,164.4737,1640.68,70.61,40,20,0.19
2018-06-01 23:50:00,SA1,145.23027,1635.4,61,40,17.99766,0.19
2018-06-01 23:55:00,SA1,143.71259,1634.13,61,40,18.24989,0.19
2018-06-02 00:00:00,SA1,105,1595.24,61,40,11.99,0.19
2018-06-02 00:05:00,SA1,202.31,1581.28,81,40,23.38902,0.19
2018-06-02 00:10:00,SA1,161.26619,1576.76,61,40,18.91266,0.19
2018-06-02 00:15:00,SA1,145.73548,1517.66,61,40,17.5,0.19
2018-06-02 00:20:00,SA1,97.05867,1497.12,61,40,18.25004,0.19
2018-06-02 00:25:00,SA1,135,1525.06,61,40,14.5,0.19
2018-06-02 00:30:00,SA1,121.98569,1514.22,61,40,13.42004,0.19
2018-06-02 00:35:00,SA1,293.58068,1501.16,61,40,12.43109,0.2
2018-06-02 00:40:00,SA1,157.76868,1488.57,61,40,16.95951,0.44
2018-06-02 00:45:00,SA1,135,1465,61,40,11.99,0.2
2018-06-02 00:50:00,SA1,146.43398,1450.68,61,40,14.5,0.44
2018-06-02 00:55:00,SA1,135,1439.24,61,40,13.2693,0.45
2018-06-02 01:00:00,SA1,87.45311,1403.69,61,40,12.51,0.44
2018-06-02 01:05:00,SA1,153.41751,1395.16,61,40,17.5,0.44
2018-06-02 01:10:00,SA1,123.67346,1365.96,61,40,17.5,0.44
2018-06-02 01:15:00,SA1,96.74676,1343.97,60.67,40,17.5,0.44
2018-06-02 01:20:00,SA1,96.54002,1337.74,61,40,18.99,0.44
2018-06-02 01:25:00,SA1,96.71996,1332.76,61,40,16.95894,0.44
2018-06-02 01:30:00,SA1,95.69646,1314.31,61,40,18.89,0.45
2018-06-02 01:35:00,SA1,150.28959,1276.24,41,40,25.43046,0.44
2018-06-02 01:40:00,SA1,153.21072,1290.32,41,40,25.81,0.44
2018-06-02 01:45:00,SA1,150.35237,1264.32,41,40,25.81,0.44
2018-06-02 01:50:00,SA1,121.85,1266.48,41,40,27.81,0.44
2018-06-02 01:55:00,SA1,105,1233.51,41,40,25.81,0.44
2018-06-02 02:00:00,SA1,96.59293,1225.47,41,40,25.81,0.45
2018-06-02 02:05:00,SA1,89,1187.52,41,40,28.5,0.44
2018-06-02 02:10:00,SA1,89,1196.47,41,40,28.5,0.44
2018-06-02 02:15:00,SA1,74.37137,1184.01,41,40,28.98,0.45
2018-06-02 02:20:00,SA1,79.57095,1195.7,41,40,28.53163,0.44
2018-06-02 02:25:00,SA1,73.49244,1180.64,41,40,28.5,0.44
2018-06-02 02:30:00,SA1,72.75543,1170.48,41,40,27.81,0.45
2018-06-02 02:35:00,SA1,72.02212,1124.18,41,40,28.98,0.45
2018-06-02 02:40:00,SA1,81.20722,1147.02,41,40,28.5,0.45
2018-06-02 02:45:00,SA1,83.90764,1148.1,41,40,28.5,0.45
2018-06-02 02:50:00,SA1,81.01546,1112.66,41,40,28.5,0.44
2018-06-02 02:55:00,SA1,71.33062,1128.29,41,40,25.81,0.44
2018-06-02 03:00:00,SA1,81.04047,1146.46,41,40,27.81,0.45
2018-06-02 03:05:00,SA1,71.41555,1127.12,41,40,27.81,0.44
2018-06-02 03:10:00,SA1,78.31054,1150.67,41,40,28.49,0.44
2018-06-02 03:15:00,SA1,76.74095,1138.13,41,40,28.5,0.45
2018-06-02 03:20:00,SA1,72.23584,1119.54,41,40,28.49,0.44
2018-06-02 03:25:00,SA1,71.40286,1108.04,41,40,28.49,0.44
2018-06-02 03:30:00,SA1,68.97811,1080.3,41,40,28.98,0.45
2018-06-02 03:35:00,SA1,80.087,1103.4,41,40,28.5,0.45
2018-06-02 03:40:00,SA1,72.60267,1092.02,41,40,27.81,0.45
2018-06-02 03:45:00,SA1,74.84701,1102.34,41,40,27.80325,0.44
2018-06-02 03:50:00,SA1,70.88033,1081.61,41,40,25.81,0.44
2018-06-02 03:55:00,SA1,80.51065,1086.11,41,40,28.5,0.45
2018-06-02 04:00:00,SA1,70.53639,1066.37,41,40,25.81,0.44
2018-06-02 04:05:00,SA1,85.72206,1109.12,41,40,27.81,0.44
2018-06-02 04:10:00,SA1,87.60034,1096.14,41,40,28.4,0.44
2018-06-02 04:15:00,SA1,87.82783,1087.48,41,40,27.81,0.44
2018-06-02 04:20:00,SA1,88.20744,1097.43,41,40,27.81,0.44
2018-06-02 04:25:00,SA1,80.33995,1056.81,41,40,28.41281,0.44
2018-06-02 04:30:00,SA1,87.45,1087.38,41,40,28.5,0.44
2018-06-02 04:35:00,SA1,79.98778,1079.5,41,40,28.5,0.44
2018-06-02 04:40:00,SA1,82.55787,1108.33,41,40,25.81,0.44
2018-06-02 04:45:00,SA1,73.90939,1060.29,41,40,26.2752,0.44
2018-06-02 04:50:00,SA1,74.14288,1061.52,41,40,25.81,0.44
2018-06-02 04:55:00,SA1,89,1058.46,41,40,27.81,0.44
2018-06-02 05:00:00,SA1,87.45,1085.53,41,40,27.81,0.44
2018-06-02 05:05:00,SA1,85.04973,1049.09,41,40,27.81,0.2
2018-06-02 05:10:00,SA1,89,1078.27,41,40,27.81,0.44
2018-06-02 05:15:00,SA1,88.40103,1080.49,41,40,28.5,0.2
2018-06-02 05:20:00,SA1,89,1099.84,41,40,27.81,0.2
2018-06-02 05:25:00,SA1,89,1107.95,41,40,27.81,0.2
2018-06-02 05:30:00,SA1,71.63211,1060.14,41,40,25.99,0.44
2018-06-02 05:35:00,SA1,73.22365,1093.82,41,40,23.44983,0.44
2018-06-02 05:40:00,SA1,72.86429,1077.11,41,40,18.85,0.44
2018-06-02 05:45:00,SA1,72.6923,1072.15,45,40,18.89,0.2
2018-06-02 05:50:00,SA1,74.19657,1073.68,45,40,18.89,0.44
2018-06-02 05:55:00,SA1,72.85807,1066.06,45,40,17.5,0.2
2018-06-02 06:00:00,SA1,75.37005,1099.92,45,40,18.89,0.2
2018-06-02 06:05:00,SA1,74.27312,1084.24,45,40,17.5,0.19
2018-06-02 06:10:00,SA1,75.96445,1132.74,45,40,18.89,0.2
2018-06-02 06:15:00,SA1,86.60999,1139.08,47.86,40,18.89,0.2
2018-06-02 06:20:00,SA1,172.7501,1150.42,61,40,18.89,0.19
2018-06-02 06:25:00,SA1,173.75859,1170.37,61,40,18.24992,0.19
2018-06-02 06:30:00,SA1,173.0182,1179.76,61,40,18.25,0.19
2018-06-02 06:35:00,SA1,121.24137,1157.99,61,40,18.25,0.2
2018-06-02 06:40:00,SA1,166.59506,1231.43,61,40,18.45988,0.19
2018-06-02 06:45:00,SA1,166.65267,1206.22,61,40,14.9,0.19
2018-06-02 06:50:00,SA1,87.99999,1214.19,56.93,40,17.5,0.19
2018-06-02 06:55:00,SA1,104.45933,1283.16,61,40,26.47,0.19
2018-06-02 07:00:00,SA1,100.5809,1237.99,81,40,27.561,0.19
2018-06-02 07:05:00,SA1,88.78333,1258.76,61,40,18.86008,0.19
2018-06-02 07:10:00,SA1,88.07702,1272.04,61,40,15.67,0.19
2018-06-02 07:15:00,SA1,88.9999,1282.03,61,40,17.5,0.19
2018-06-02 07:20:00,SA1,108.9999,1305.39,67.3,40,20,0.19
2018-06-02 07:25:00,SA1,113.9699,1315.54,81,40,24.97,0.19
2018-06-02 07:30:00,SA1,114.97692,1313.74,81,40,30,0.19
2018-06-02 07:35:00,SA1,113.11015,1320.01,81,18,30,0.19
2018-06-02 07:40:00,SA1,105.26657,1326.05,81,40,29.0158,0.19
2018-06-02 07:45:00,SA1,118.21553,1337.08,66.4,40,25.20555,0.19
2018-06-02 07:50:00,SA1,113.62739,1335.01,81,40,28.63986,0.19
2018-06-02 07:55:00,SA1,107.43797,1372.46,81,40,23.01931,0.19
2018-06-02 08:00:00,SA1,120.6629,1380.17,61,40,30,0.19
2018-06-02 08:05:00,SA1,124.32486,1372.55,61,40,30,0.19
2018-06-02 08:10:00,SA1,228.87052,1399.06,61,40,30,0.19
2018-06-02 08:15:00,SA1,121.91395,1405.25,61,40,30,0.19
2018-06-02 08:20:00,SA1,138.03484,1410.6,61,40,30,0.19
2018-06-02 08:25:00,SA1,135.30818,1422.67,61,40,19.29817,0.19
2018-06-02 08:30:00,SA1,135.2988,1437.42,61,40,24.52542,0.19
2018-06-02 08:35:00,SA1,135.99919,1458.27,61,40,23.42,0.19
2018-06-02 08:40:00,SA1,135.32944,1465.94,61,40,30,0.19
2018-06-02 08:45:00,SA1,144.99001,1461.89,61,40,28.98,0.19
2018-06-02 08:50:00,SA1,132.59685,1456.5,61,40,30,0.19
2018-06-02 08:55:00,SA1,131.94467,1462.25,61,40,30,0.19
2018-06-02 09:00:00,SA1,134.99999,1459.82,59,40,30,0.19
2018-06-02 09:05:00,SA1,176.31833,1418.56,59,40,42.85992,0.19
2018-06-02 09:10:00,SA1,284.34137,1470.45,55,40,38.85008,0.19
2018-06-02 09:15:00,SA1,137.89346,1466.1,59,40,30,0.19
2018-06-02 09:20:00,SA1,129.98722,1489.62,59,40,30,0.19
2018-06-02 09:25:00,SA1,130.69054,1498.26,59,40,30,0.19
2018-06-02 09:30:00,SA1,115.3858,1469.6,58.05,40,26.38594,0.19
2018-06-02 09:35:00,SA1,102.72382,1446.59,61,40,29.24647,0.19
2018-06-02 09:40:00,SA1,102.70443,1426.81,61,40,24.69456,0.19
