,b_fcas_power,b_fcas_price,b_fcas_type,b_fcas_actor_power,b_fcas_actor_price,b_en_actor_power,b_en_power_gen,b_en_power_load,b_en_price,b_en_type,b_fcas_cleared_power,fcas_clearing_price,en_price,r,current_state_value,next_state_value,fcas_demand,soe,timestamp,k,delta
10,200.0,77.67,gen,55.62464,15.201026,36.442688,-300.00015,0,101.52,gen,0.0001344161455079574,70.0,101.52,-169544.24553618906,-3142.388916015625,-1809.8143310546875,77.67,400.00020613285176,2018-06-01 09:30:00,0,-169453.77
11,200.0,67.67,gen,31.309717,7.0496693,15.041599,0,300.0,82.94,load,-6.673660389060605,67.66999816894531,82.94,-24475.554072322895,-2757.095458984375,-3142.388916015625,67.67,100.00012075303388,2018-06-01 10:00:00,0,-24318.436
12,200.0,61.0,gen,56.902927,16.891598,34.342884,0,300.0,78.59,load,-29.998262397591557,61.0,78.59,-21930.095394372223,-2423.5986328125,-2757.095458984375,61.0,396.6632905585036,2018-06-01 10:30:00,0,-21792.24
13,200.0,61.0,gen,88.84521,30.079126,57.92799,0,300.0,78.15,load,-29.998262397591557,61.0,78.15,-274462.25475408003,-4682.29150390625,-2423.5986328125,61.0,681.6641593597078,2018-06-01 11:00:00,0,-274341.06
14,200.0,61.0,gen,131.33589,50.12212,90.75634,0,162.33498,83.36,load,-29.998262397591557,61.0,83.36,-189219.44640517974,-5635.6865234375,-4682.29150390625,61.0,966.665028160912,2018-06-01 11:30:00,0,-188985.33
15,2.813081e-07,45.63,gen,149.83046,58.70279,102.393425,-300.0,0,88.1,gen,4.17246420310505e-05,63.0,88.1,26429.998286494087,-4241.43115234375,-5635.6865234375,45.63,1029,2018-06-01 12:00:00,0,26711.781
16,2.0273299e-06,45.0,gen,94.21413,31.552847,56.849716,-4.3118516e-06,0,85.15,gen,3.2522897476625316e-05,63.0,85.15,-0.000950023181851892,-3391.024169921875,-4241.43115234375,45.0,729.000020862321,2018-06-01 12:30:00,0,212.07056
17,2.8803045e-06,45.06,gen,87.99913,30.76453,54.92562,0,299.99997,84.84,load,-0.00021024988399330792,63.0,84.84,-325451.9606611765,-5965.64453125,-3391.024169921875,45.06,729.0000328119181,2018-06-01 13:00:00,0,-325282.4
18,200.0,49.88,gen,110.61908,44.827583,81.249435,-99.9999,0,88.41,gen,-18.877132565364107,49.880001068115234,88.41,9688.423484578965,-4672.6484375,-5965.64453125,49.88,1028.999897169398,2018-06-01 13:30:00,0,9986.706
19,200.0,55.54,gen,107.99708,38.507587,66.446236,0,209.43857,87.63,load,-24.537546847126137,55.540000915527344,87.63,-238833.90942581664,-6124.1220703125,-4672.6484375,55.54,919.561430068845,2018-06-01 14:00:00,0,-238600.28
20,200.0,56.44,gen,130.07877,48.798046,81.2866,0,100.0,98.24,load,-25.442634470510534,56.439998626708984,98.24,-121252.93320613743,-6108.7646484375,-6124.1220703125,56.44,1029,2018-06-01 14:30:00,0,-120946.72
21,200.0,63.28,gen,139.97855,51.939697,83.83736,-100.0,0,98.71,gen,-2.284570413183915,63.279998779296875,98.71,10001.110851661746,-4783.9462890625,-6108.7646484375,63.28,1029,2018-06-01 15:00:00,0,10306.55
22,200.0,61.0,gen,132.38081,46.0868,70.01501,0,201.14229,91.98,load,-29.998262397591557,61.0,91.98,-232995.5824705484,-6154.72265625,-4783.9462890625,61.0,927.857714793408,2018-06-01 15:30:00,0,-232756.38
23,200.0,61.0,gen,154.23364,56.227047,83.38652,-100.0,0,106.42,gen,-29.998262397591557,61.0,106.42,12288.904605627777,-4797.8115234375,-6154.72265625,61.0,1029,2018-06-01 16:00:00,0,12596.641
24,200.0,61.0,gen,143.26488,48.266624,67.83243,0,214.99913,98.16,load,-29.998262397591557,61.0,98.16,-249455.6714674356,-6330.40869140625,-4797.8115234375,61.0,914.0008688012042,2018-06-01 16:30:00,0,-249215.78
25,3.9238637e-07,60.33,gen,167.57297,59.479942,82.664955,0,2.5505022e-07,116.58,load,0.0002754231320651273,63.0,116.58,-0.01498438401079527,-5061.162109375,-6330.40869140625,60.33,1029,2018-06-01 17:00:00,0,316.50537
26,6.357491e-08,59.33,gen,151.8376,54.5093,77.03472,-300.0,0,142.46,gen,0.0001934516508563356,63.0,142.46,42737.98967026188,-3619.0185546875,-5061.162109375,59.33,1029,2018-06-01 17:30:00,0,42991.047
27,8.5338434e-07,58.86,gen,129.99226,36.38265,49.25936,-300.0,0,319.69,gen,0.00022797103288886854,63.0,319.69,95906.98792346238,-1934.3350830078125,-3619.0185546875,58.86,729.0000967258254,2018-06-01 18:00:00,0,96087.93
28,9.458256e-08,59.0,gen,76.215096,21.540852,26.453194,-300.0,0,148.45,gen,0.00021069692740466754,63.0,148.45,-126464.80047666497,-2811.1494140625,-1934.3350830078125,59.0,429.0002107113419,2018-06-01 18:30:00,0,-126368.08
29,1.8112706e-07,59.0,gen,40.113655,10.510583,12.9018755,-129.00032,0,135.28,gen,0.00021065366077191512,63.0,135.28,-111549.17264665576,-3363.00537109375,-2811.1494140625,59.0,129.00031605980558,2018-06-01 19:00:00,0,-111408.62
30,6.962223e-08,59.0,gen,27.390741,7.2385974,8.819191,0,300.0,124.63,load,0.00021070940585063387,63.0,124.63,-37389.01118866945,-3062.61279296875,-3363.00537109375,59.0,0.00010095206565770318,2018-06-01 19:30:00,0,-37220.863
31,1.7780902e-08,59.75,gen,53.77065,16.377264,18.939445,0,300.0,127.63,load,-0.000180202366192883,63.0,127.63,-38288.99030961776,-2831.44873046875,-3062.61279296875,59.75,300.00020630676863,2018-06-01 20:00:00,0,-38135.86
32,8.270708e-07,57.63,gen,95.77596,29.11008,33.573826,-300.0,0,275.28,gen,-4.5762342710836435e-05,63.0,275.28,82584.00237355546,-1437.9027099609375,-2831.44873046875,57.63,600.0001162055855,2018-06-01 20:30:00,0,82725.57
33,8.676165e-09,59.0,gen,52.43695,16.059265,16.691061,0,300.0,126.18,load,0.00021073987489955974,63.0,126.18,-37854.011190287354,-1528.143310546875,-1437.9027099609375,59.0,300.0000933244142,2018-06-01 21:00:00,0,-37782.117
34,200.0,79.2,gen,76.58102,28.211927,30.496138,0,300.0,121.22,load,-0.0002409386973065717,70.0,121.22,-207366.1815202422,-3295.41162109375,-1528.143310546875,79.2,600.0001986943516,2018-06-01 21:30:00,0,-207289.78
35,200.0,71.0,gen,105.22978,43.89988,48.184788,0,228.99992,123.32,load,0.0001695685895906048,70.0,123.32,-257240.1203486234,-5207.08251953125,-3295.41162109375,71.0,900.000078225003,2018-06-01 22:00:00,0,-257075.36
36,200.0,81.0,gen,128.8002,55.822186,59.95263,-300.0,0,157.98,gen,0.0006464594533525791,70.0,157.98,47393.95287310585,-3689.123046875,-5207.08251953125,81.0,1029,2018-06-01 22:30:00,0,47654.31
37,200.0,81.0,gen,101.614655,40.33062,36.90523,0,300.0,119.39,load,0.0006464594533525791,70.0,119.39,-335816.72389716737,-6307.62353515625,-3689.123046875,81.0,729.0003232297266,2018-06-01 23:00:00,0,-335632.25
38,200.0,81.0,gen,144.28642,61.15995,56.404694,-300.0,0,193.98,gen,0.0006464594533525791,70.0,193.98,58193.95287310585,-4461.0048828125,-6307.62353515625,81.0,1029,2018-06-01 23:30:00,0,58509.336
39,3.5946988e-07,69.27,gen,116.362816,44.84954,35.45899,-300.0,0,209.72,gen,-9.805044908109677e-05,70.0,209.72,62916.00611275885,-2937.4130859375,-4461.0048828125,69.27,729.0003232297266,2018-06-02,0,63139.06
40,2.7972507e-07,64.33,gen,72.683495,28.074024,20.510138,-129.00027,0,143.89,gen,-0.00021323913116643348,70.0,143.89,18561.861866475174,-2162.843017578125,-2937.4130859375,64.33,429.0002742045021,2018-06-02 00:30:00,0,18708.73
41,tensor(-1.0104e-07),61.0,gen,58.593323,22.267809,16.173376,-299.9999,0,159.21,gen,4.7522651054011095e-08,63.0,159.21,-252236.921875,-4251.56201171875,-2162.843017578125,61.0,299.99989292673337,2018-06-02 01:00:00,0,-252128.78
42,2.0607041e-07,60.95,gen,24.39101,8.887151,6.4678297,0,300.0,110.47,load,-0.0002567336057137063,63.0,110.47,-33140.985916877886,-3730.53369140625,-4251.56201171875,60.95,0,2018-06-02 01:30:00,0,-32928.406
43,tensor(-5.4192e-08),41.0,gen,51.419155,20.397802,14.225416,-299.99988,0,129.55,gen,-3.654477867582561e-05,63.0,129.55,-261134.890625,-5593.91162109375,-3730.53369140625,41.0,299.99987163319713,2018-06-02 02:00:00,0,-260948.38
44,5.2172066e-07,41.0,gen,18.335817,7.1654677,5.219829,0,129.0,79.7,load,-3.683273445482935e-05,63.0,79.7,-10281.298640872099,-4575.1455078125,-5593.91162109375,41.0,0,2018-06-02 02:30:00,0,-10001.604
45,5.061839e-07,41.0,gen,29.428242,12.242093,8.692533,0,300.0,78.42,load,-3.6824965943422496e-05,63.0,78.42,-23525.998641158756,-3893.089111328125,-4575.1455078125,41.0,128.99998158363277,2018-06-02 03:00:00,0,-23297.242
46,5.174423e-09,41.0,gen,56.23104,25.21899,17.508238,0,300.00003,73.18,load,-3.6574461802379295e-05,63.0,73.18,-21954.025089984807,-3332.06494140625,-3893.089111328125,41.0,428.99996317114983,2018-06-02 03:30:00,0,-21759.371
47,5.4728173e-07,41.0,gen,80.93826,37.83669,28.11584,0,300.00003,74.91,load,-3.684551494713527e-05,63.0,74.91,-322473.0373631256,-5888.71484375,-3332.06494140625,41.0,728.9999754014971,2018-06-02 04:00:00,0,-322306.44
48,8.1497757e-07,41.0,gen,106.70986,52.47002,43.300823,-300.0,0,86.19,gen,-3.6979362572244905e-05,63.0,86.19,25857.00136453848,-4449.45751953125,-5888.71484375,41.0,1028.9999874963178,2018-06-02 04:30:00,0,26151.438
49,9.3018734e-08,41.0,gen,75.474335,34.6916,26.361513,0,300.00003,81.17,load,-3.6618383855511607e-05,63.0,81.17,-324351.0311676862,-6800.853515625,-4449.45751953125,41.0,728.9999690066364,2018-06-02 05:00:00,0,-324128.53
50,9.0251454e-08,41.0,gen,96.582054,47.39961,39.410797,-300.0,0,85.35,gen,-3.6617000347419296e-05,63.0,85.35,25605.001351167313,-5181.232421875,-6800.853515625,41.0,1028.9999812150227,2018-06-02 05:30:00,0,25945.045
51,1.1994163e-07,43.67,gen,68.48018,31.869081,24.465748,0,300.00003,73.53,load,2.3440832750247485e-05,63.0,73.53,-322059.0219624143,-7362.986328125,-5181.232421875,43.67,728.9999629065225,2018-06-02 06:00:00,0,-321799.97
52,8.380051e-09,53.48,gen,94.1886,45.027245,36.421524,-300.0,0,126.06,gen,-0.00017595671181922602,63.0,126.06,37818.00846914838,-5508.52734375,-7362.986328125,53.48,1029,2018-06-02 06:30:00,0,38186.156
53,3.3355144e-07,63.66,gen,71.826996,31.58992,22.074871,-300.0,0,124.59,gen,-0.00023992208317748912,70.0,124.59,37377.0137460958,-4030.297607421875,-5508.52734375,63.66,728.999912021644,2018-06-02 07:00:00,0,37652.44
54,57.999584,68.72,gen,49.01324,21.25692,14.231669,0,300.0,100.63,load,-7.720069758996708,68.72000122070312,100.63,-29711.52911706405,-3519.33837890625,-4030.297607421875,68.72,428.99979206060243,2018-06-02 07:30:00,0,-29510.016
55,200.0,75.23,gen,70.239685,32.223614,21.963186,0,274.86023,113.05,load,0.00047708214686499107,70.0,113.05,-276933.1974113731,-5583.0458984375,-3519.33837890625,75.23,725.1397571811041,2018-06-02 08:00:00,0,-276757.22
56,199.99997,61.0,gen,95.01424,45.233658,31.23643,-300.0,0,147.29,gen,-29.998262397591557,61.0,147.29,45833.90460562777,-4005.30615234375,-5583.0458984375,61.0,1000.0002252143651,2018-06-02 08:30:00,0,46113.06
57,170.00218,60.67,gen,75.356865,33.157955,19.690504,-300.0,0,135.98,gen,-29.665187079597136,60.66999816894531,135.98,42413.80816122052,-2778.104248046875,-4005.30615234375,60.67,685.0010940155693,2018-06-02 09:00:00,0,42614.074
58,1.5513852e-07,58.18,gen,55.961433,22.836737,12.676513,-300.0,0,162.44,gen,0.00022668003516771256,63.0,162.44,-181099.51139364936,-4032.089599609375,-2778.104248046875,58.18,370.1685004757707,2018-06-02 09:30:00,0,-180960.61
59,200.0,61.0,gen,27.425087,11.128988,6.2397566,0,300.0,98.45,load,-29.998262397591557,61.0,98.45,-27888.095394372223,-3502.53662109375,-4032.089599609375,61.0,70.16861381578829,2018-06-02 10:00:00,0,-27686.49
60,200.0,71.88,gen,50.31878,22.41558,12.363002,0,300.0,99.52,load,-2.832775329640815e-05,70.0,99.52,-29855.998167421054,-3098.837890625,-3502.53662109375,71.88,355.16948261699247,2018-06-02 10:30:00,0,-29680.87
61,200.0,71.64,gen,77.81672,35.95358,19.508598,-300.0,0,118.95,gen,-0.00022511688053338137,70.0,118.95,35685.01451463586,-2120.67041015625,-3098.837890625,71.64,655.1694684531158,2018-06-02 11:00:00,0,35839.957
62,200.0,62.43,gen,54.474903,24.577349,12.489873,-255.16936,0,106.7,gen,-31.425401459555,62.43000030517578,106.7,-126177.08924060545,-2957.247314453125,-2120.67041015625,62.43,355.1693558946755,2018-06-02 11:30:00,0,-126071.055
63,200.0,61.0,gen,33.05172,13.923803,7.2878866,0,15.712702,106.28,load,-29.998262397591557,61.0,106.28,-23.0413414089669,-2364.549560546875,-2957.247314453125,61.0,84.28729786509332,2018-06-02 12:00:00,0,124.821045
64,6.3498453e-07,54.47,gen,33.27111,14.06168,7.18308,-85.00087,0,105.77,gen,7.509145035894681e-05,63.0,105.77,-76010.33272581769,-2650.5615234375,-2364.549560546875,54.47,85.0008684637829,2018-06-02 12:30:00,0,-75892.11
65,200.0,55.25,gen,24.394846,10.652432,6.1171656,0,300.0,86.87,load,-24.246614735120907,55.25,86.87,-24855.33708229611,-2367.67724609375,-2650.5615234375,55.25,3.6258531510487184e-05,2018-06-02 13:00:00,0,-24722.809
66,1.260273e-07,45.0,gen,45.748013,21.121374,10.046959,0,300.0,79.57,load,3.347362146975924e-05,63.0,79.57,-23871.001355681667,-2131.66796875,-2367.67724609375,45.0,287.87672889097104,2018-06-02 13:30:00,0,-23752.617
67,200.0,58.33,gen,73.82406,35.329105,16.802279,-258.87674,0,93.7,gen,-27.33400129338127,58.33000183105469,93.7,25691.70360227669,-1447.3515625,-2131.66796875,58.33,587.8767456277817,2018-06-02 14:00:00,0,25798.287
68,4.7105714e-06,45.0,gen,49.721874,23.247108,10.55602,0,300.0,79.12,load,3.118117187654731e-05,63.0,79.12,-23736.00126283746,-1394.517578125,-1447.3515625,45.0,315.33300547913797,2018-06-02 14:30:00,0,-23663.635
69,6.400605e-06,45.0,gen,74.756,36.631123,16.718348,0,300.0,80.47,load,3.0336088761726914e-05,63.0,80.47,-210474.02229833542,-3219.65771484375,-1394.517578125,45.0,615.3330210697238,2018-06-02 15:00:00,0,-210404.3
70,200.0,55.97,gen,98.77861,50.79072,25.576286,0,213.66696,81.5,load,-24.969940904526304,55.970001220703125,81.5,-242307.97863766705,-4997.1982421875,-3219.65771484375,55.97,915.3330362377682,2018-06-02 15:30:00,0,-242147.0
71,200.0,61.0,gen,116.87112,58.18885,31.039833,0,100.0,99.19,load,-29.998262397591557,61.0,99.19,-123271.22659316802,-5227.97265625,-4997.1982421875,61.0,1029,2018-06-02 16:00:00,0,-123021.37
72,200.0,61.0,gen,123.623795,61.320652,32.544373,0,100.0,104.49,load,-29.998262397591557,61.0,104.49,-123801.22659316802,-5417.7763671875,-5227.97265625,61.0,1029,2018-06-02 16:30:00,0,-123539.83
73,200.0,81.0,gen,138.46884,66.62628,34.04307,-300.0,0,155.7,gen,0.0006464594533525791,70.0,155.7,46709.95287310585,-3864.41259765625,-5417.7763671875,81.0,1029,2018-06-02 17:00:00,0,46980.844
74,200.0,81.0,gen,109.81724,51.687035,23.137533,0,300.0,122.78,load,0.0006464594533525791,70.0,122.78,-336833.72389716737,-6457.9365234375,-3864.41259765625,81.0,729.0003232297266,2018-06-02 17:30:00,0,-336640.5
75,200.0,76.0,gen,147.88242,71.3937,33.097645,-300.0,0,157.69,gen,0.0005441401245929404,70.0,157.69,47306.96278081548,-4690.05078125,-6457.9365234375,76.0,1029,2018-06-02 18:00:00,0,47629.86
76,2.3602032e-08,61.0,gen,115.6802,53.89126,22.025595,-300.0,0,145.31,gen,-1.1130559963239876e-08,63.0,145.31,43593.00000061107,-3313.765625,-4690.05078125,61.0,729.0002720700624,2018-06-02 18:30:00,0,43827.504
77,8.331231e-07,61.0,gen,78.4746,35.47656,13.70753,-129.00027,0,134.91,gen,-3.9208447191253847e-07,63.0,134.91,17403.42707566362,-2475.321044921875,-3313.765625,61.0,429.0002720644971,2018-06-02 19:00:00,0,17569.117
78,2.1832595e-07,61.0,gen,63.370457,28.513487,11.06544,0,300.0,128.39,load,-1.0276602215966364e-07,63.0,128.39,-38516.999994358135,-2364.189697265625,-2475.321044921875,61.0,299.99999721025176,2018-06-02 19:30:00,0,-38393.234
79,5.094949e-08,61.0,gen,92.98095,43.87295,16.96236,-300.0,0,136.82,gen,-2.400005174992501e-08,63.0,136.82,41045.99716018631,-1479.7095947265625,-2364.189697265625,61.0,599.9999971588687,2018-06-02 20:00:00,0,41164.207
80,6.9802795e-08,65.33,gen,71.51091,30.747519,11.300772,-300.0,0,212.57,gen,-0.0002363989780712509,70.0,212.57,-236228.86790095989,-3545.31787109375,-1479.7095947265625,65.33,299.9999971468687,2018-06-02 20:30:00,0,-236154.89
81,5.4240816e-09,71.0,gen,37.11072,16.44658,7.0925913,-4.245092e-09,0,133.87,gen,0.000208868721657953,70.0,133.87,-0.013354633207166651,-2834.481689453125,-3545.31787109375,71.0,0,2018-06-02 21:00:00,0,177.25244
82,200.0,78.35,gen,34.01027,15.599043,7.318802,0,99.99989,118.52,load,-0.0002562692842125254,70.0,118.52,-11851.969269870018,-2384.68798828125,-2834.481689453125,78.35,0.0001044301157371429,2018-06-02 21:30:00,0,-11710.246
83,200.0,68.12,gen,41.681526,19.445417,7.827655,0,0.00013050024,107.81,load,-7.123544696253794,68.12000274658203,107.81,436.7162266162374,-1902.19091796875,-2384.68798828125,68.12,99.99986948395019,2018-06-02 22:00:00,0,555.95056
84,200.0,72.45,gen,41.89523,19.89542,8.024747,0,300.0,99.67,load,3.249970996194715e-05,70.0,99.67,-29901.002119143497,-1819.811767578125,-1902.19091796875,72.45,96.43822763606029,2018-06-02 22:30:00,0,-29805.893
85,200.0,62.27,gen,69.8216,34.81618,12.65823,0,300.0,97.05,load,-31.265228302706102,62.27000045776367,97.05,-27362.802797350563,-1728.5677490234375,-1819.811767578125,62.27,396.43824388591526,2018-06-02 23:00:00,0,-27271.81
86,200.0,64.33,gen,99.54153,50.707294,17.913528,0,299.99997,97.32,load,-3.3268335878428994,64.33000183105469,97.32,-280808.95203971723,-4190.0791015625,-1728.5677490234375,64.33,680.8056297345621,2018-06-02 23:30:00,0,-280722.5
87,200.0,61.0,gen,130.01227,68.58123,24.612982,0,120.85781,97.57,load,-29.998262397591557,61.0,97.57,-146002.1341840341,-4809.9912109375,-4190.0791015625,61.0,979.1421824230625,2018-06-03,0,-145792.64
88,200.0,61.0,gen,140.63008,73.44871,26.921368,-300.0,0,109.66,gen,-29.998262397591557,61.0,109.66,34544.90460562777,-3500.13916015625,-4809.9912109375,61.0,1029,2018-06-03 00:30:00,0,34785.406
89,200.0,61.0,gen,110.36451,55.24048,17.633127,-300.0,0,116.33,gen,-29.998262397591557,61.0,116.33,36545.90460562777,-2432.90185546875,-3500.13916015625,61.0,714.0008688012042,2018-06-03 01:00:00,0,36720.914
90,200.0,61.0,gen,74.99061,37.166664,11.0636,0,300.0,88.74,load,-29.998262397591557,61.0,88.74,-24975.095394372223,-2194.85595703125,-2432.90185546875,61.0,399.0017376024084,2018-06-03 01:30:00,0,-24853.45
91,8.152937e-07,41.0,gen,106.42481,53.36914,15.963674,-300.0,0,100.37,gen,-3.697952054302763e-05,63.0,100.37,30111.001364544307,-1453.67724609375,-2194.85595703125,41.0,684.0026064036126,2018-06-03 02:00:00,0,30220.744
92,200.0,54.76,gen,72.3285,35.64889,10.449091,0,15.997413,94.7,load,-23.763692113730354,54.7599983215332,94.7,-343.785214710412,-1165.65283203125,-1453.67724609375,54.76,384.0025879138523,2018-06-03 02:30:00,0,-271.10132
93,2.758147e-07,41.0,gen,72.742874,35.41014,9.855595,-300.0,0,103.72,gen,-3.670978167932543e-05,63.0,103.72,-180765.84410684233,-2739.59716796875,-1165.65283203125,41.0,388.1181545385667,2018-06-03 03:00:00,0,-180707.56
94,1.9198863e-07,41.0,gen,38.933643,18.658379,5.796331,0,211.88184,94.59,load,-3.666786873576309e-05,63.0,94.59,-20041.90150828377,-2390.72705078125,-2739.59716796875,41.0,88.11813618367589,2018-06-03 03:30:00,0,-19904.922
95,tensor(-2.1383e-08),41.0,gen,61.50782,30.250504,8.598645,-299.99997,0,94.67,gen,-3.656118320249991e-05,63.0,94.67,-271598.9375,-4627.37548828125,-2390.72705078125,41.0,299.99995378724157,2018-06-03 04:00:00,0,-271479.4
96,1.0118444e-08,41.0,gen,26.458864,13.048694,4.7949023,0,300.0,77.57,load,-3.6576933818538226e-05,63.0,77.57,-23270.99865031114,-3932.296875,-4627.37548828125,41.0,0,2018-06-03 04:30:00,0,-23039.629
97,8.429351e-07,41.0,gen,58.353233,29.149666,8.255908,0,300.0,80.95,load,-3.699334135405444e-05,63.0,80.95,-24284.998634945703,-3386.721435546875,-3932.296875,41.0,299.9999817115331,2018-06-03 05:00:00,0,-24088.383
98,1.0045117e-06,41.0,gen,90.72486,45.958534,12.423796,-70.99996,0,84.29,gen,-3.707412934691239e-05,63.0,84.29,5984.588152627049,-2647.837890625,-3386.721435546875,41.0,599.9999632148624,2018-06-03 05:30:00,0,6153.925
99,1.4830088e-06,41.0,gen,79.23511,40.469753,10.998532,0,300.0,67.52,load,-3.731337736394774e-05,63.0,67.52,-120255.98144790692,-3319.50634765625,-2647.837890625,41.0,528.9999828247704,2018-06-03 06:00:00,0,-120123.59
100,199.99998,47.72,gen,110.9943,57.119026,16.235968,0,300.00003,82.23,load,-16.717069121372226,47.720001220703125,82.23,-332309.6028847341,-5977.04296875,-3319.50634765625,47.72,828.9999641680818,2018-06-03 06:30:00,0,-332143.62
101,200.0,49.8,gen,136.75395,70.06168,20.922525,0,100.0,88.2,load,-18.797124521284445,49.79999923706055,88.2,-117376.07515250516,-5952.40625,-5977.04296875,49.8,1029,2018-06-03 07:00:00,0,-117077.22
102,5.645373e-07,49.93,gen,141.06125,71.33324,22.10086,0,1.7300898e-07,90.87,load,-2.2864618658655097e-05,63.0,90.87,0.0006657278797003988,-4758.94873046875,-5952.40625,49.93,1029,2018-06-03 07:30:00,0,297.6211
103,200.0,61.0,gen,135.37157,68.42092,22.242308,0,100.00001,91.19,load,-29.998262397591557,61.0,91.19,-122471.23491828702,-5029.49169921875,-4758.94873046875,61.0,1028.9999887406998,2018-06-03 08:00:00,0,-122233.29
104,200.0,61.0,gen,140.64438,70.3656,23.380747,-300.0,0,103.7,gen,-29.998262397591557,61.0,103.7,32756.904605627777,-3693.50927734375,-5029.49169921875,61.0,1029,2018-06-03 08:30:00,0,33008.38
105,200.0,61.0,gen,109.09606,52.82159,15.585113,-214.00087,0,100.98,gen,-29.998262397591557,61.0,100.98,23256.71243308139,-2720.393310546875,-3693.50927734375,61.0,714.0008688012042,2018-06-03 09:00:00,0,23441.389
106,200.0,61.0,gen,86.63411,41.26373,11.627898,-300.0,0,102.26,gen,-29.998262397591557,61.0,102.26,-82674.22754294037,-3001.697509765625,-2720.393310546875,61.0,485.00086785143185,2018-06-03 09:30:00,0,-82538.21
107,200.0,61.0,gen,52.222633,24.488693,7.257618,-70.00174,0,93.59,gen,-29.998262397591557,61.0,93.59,8198.367405615569,-2317.87353515625,-3001.697509765625,61.0,170.00173665263608,2018-06-03 10:00:00,0,8348.452
108,200.0,61.0,gen,42.725914,20.081022,6.3959303,0,14.999136,88.93,load,-29.998262397591557,61.0,88.93,313.0314437205802,-1850.009521484375,-2317.87353515625,61.0,85.00086595188718,2018-06-03 10:30:00,0,428.9253
109,6.224692e-07,41.63,gen,39.73332,18.751719,5.8663807,-85.00087,0,84.13,gen,0.00012356837630836512,63.0,84.13,-77849.75023537921,-2257.5810546875,-1850.009521484375,41.63,85.00087072416073,2018-06-03 11:00:00,0,-77757.25
110,1.3281499e-06,41.55,gen,29.2966,14.018773,5.24973,0,28.99994,79.55,load,-6.138435510784308e-05,63.0,79.55,-2306.943000914987,-1828.0054931640625,-2257.5810546875,41.55,6.275737232565363e-05,2018-06-03 11:30:00,0,-2194.064
111,200.0,45.0,gen,32.63723,15.621841,5.479808,0,300.0,78.19,load,-14.000393480206883,45.0,78.19,-22889.98406405162,-1690.390380859375,-1828.0054931640625,45.0,28.999972937387156,2018-06-03 12:00:00,0,-22798.584
112,200.0,44.47,gen,65.278366,31.33178,7.9944534,0,207.00023,77.98,load,-13.470479330657115,44.470001220703125,77.98,-15602.748839155567,-1507.4945068359375,-1690.390380859375,44.47,321.9997761972837,2018-06-03 12:30:00,0,-15518.229
